Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia (IDA & IBRD),TSA,1990,1.86309397547589,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Curacao,CUW,1988,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Algeria,DZA,1972,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mozambique,MOZ,1993,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Norway,NOR,1969,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Early-demographic dividend,EAR,1986,2.05910724343186,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,North America,NAC,2002,19.009276488498,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,LCN,1977,0.588982546475848,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tunisia,TUN,1979,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Fragile and conflict affected situations,FCS,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sri Lanka,LKA,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Finland,FIN,1963,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,United Kingdom,GBR,2003,22.4252983136649,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Luxembourg,LUX,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tanzania,TZA,1985,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Costa Rica,CRI,2010,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pre-demographic dividend,PRE,1982,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Russian Federation,RUS,2005,15.7119892678301,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Upper middle income,UMC,2000,4.96895168249203,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Hungary,HUN,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Late-demographic dividend,LTE,1983,0.339726701887028,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Zambia,ZMB,1986,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mozambique,MOZ,2008,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Africa,ZAF,2014,5.52929999879746,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ghana,GHA,1987,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Nigeria,NGA,1996,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,China,CHN,1992,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Egypt, Arab Rep.",EGY,1985,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Portugal,PRT,2014,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Guatemala,GTM,1974,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Yemen, Rep.",YEM,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Africa,ZAF,1977,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Indonesia,IDN,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,El Salvador,SLV,1986,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Argentina,ARG,1972,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mexico,MEX,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Germany,DEU,1990,27.8404090203597,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ukraine,UKR,2002,44.932362362593,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Africa,ZAF,1972,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Brazil,BRA,2010,2.81592647529302,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Brunei Darussalam,BRN,2011,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Turkey,TUR,1978,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Bulgaria,BGR,1987,28.6062613576243,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,European Union,EUU,1979,9.4419564071229,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Curacao,CUW,1985,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Brazil,BRA,1992,0.727665348402363,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Brunei Darussalam,BRN,2007,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa,SSF,1978,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,IDA & IBRD total,IBT,2008,4.41944814569662,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Iceland,ISL,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Korea, Dem. People’s Rep.",PRK,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Nicaragua,NIC,1995,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Vietnam,VNM,1996,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Myanmar,MMR,1974,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,EAS,2003,10.4410599828407,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Honduras,HND,1996,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Cyprus,CYP,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,IDA blend,IDB,1973,0.744888572823048,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Turkey,TUR,1994,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Small states,SST,1978,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Finland,FIN,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Belarus,BLR,1990,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kenya,KEN,2008,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Post-demographic dividend,PST,1962,0.335262704816087,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,1991,10.3953504333555,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Jordan,JOR,1979,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Libya,LBY,2004,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Saudi Arabia,SAU,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Nepal,NPL,1994,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Bahrain,BHR,1974,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,India,IND,1986,2.46211471238558,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,China,CHN,1989,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ethiopia,ETH,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tanzania,TZA,1991,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,United Arab Emirates,ARE,1985,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,2010,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,European Union,EUU,1973,4.22826450613143,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,IDA only,IDX,2002,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mauritius,MUS,1978,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mauritius,MUS,2001,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Poland,POL,2003,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Venezuela, RB",VEN,2009,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Algeria,DZA,1985,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Brunei Darussalam,BRN,2003,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,ECS,2005,24.7291080440338,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Nigeria,NGA,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Algeria,DZA,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,United Arab Emirates,ARE,2000,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Belgium,BEL,2002,58.5132012997443,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,IBRD only,IBD,1974,0.313892390436679,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Spain,ESP,1994,34.3768256454239,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kuwait,KWT,1982,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kyrgyz Republic,KGZ,1996,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa (excluding high income),SSA,1998,4.45418912845418,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kenya,KEN,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Africa,ZAF,1992,5.5697811786012,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Chile,CHL,2008,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kuwait,KWT,1996,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Malaysia,MYS,1997,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Slovak Republic,SVK,1986,49.3741834885583,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Venezuela, RB",VEN,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,SAS,2001,3.14078480621595,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean (excluding high income),LAC,1984,1.45882921611202,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Hong Kong SAR, China",HKG,1995,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mongolia,MNG,1997,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Japan,JPN,1971,2.08931835988509,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Guatemala,GTM,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Bolivia,BOL,1974,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Bahrain,BHR,1989,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Hong Kong SAR, China",HKG,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,France,FRA,1962,0.542717488583427,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Hungary,HUN,1982,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Denmark,DNK,2007,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,2.79150723983018,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Trinidad and Tobago,TTO,1995,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,United States,USA,2005,18.9915076224786,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latvia,LVA,1991,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tunisia,TUN,2004,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mauritius,MUS,1984,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Denmark,DNK,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Hong Kong SAR, China",HKG,2004,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Vietnam,VNM,1994,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Bosnia and Herzegovina,BIH,1992,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Arab World,ARB,1988,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa (excluding high income),MNA,2010,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Paraguay,PRY,1982,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ecuador,ECU,1990,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Cambodia,KHM,1999,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mozambique,MOZ,1973,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Arab World,ARB,1975,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Serbia,SRB,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Nepal,NPL,1975,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Turkey,TUR,1983,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Israel,ISR,1995,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Korea, Rep.",KOR,2009,32.7161505149709,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Colombia,COL,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,United States,USA,1985,15.5119379662836,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Finland,FIN,1998,31.1442700984793,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Venezuela, RB",VEN,2007,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tanzania,TZA,1977,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Central Europe and the Baltics,CEB,1995,17.5595522933799,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,IBRD only,IBD,2003,5.72084410336954,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,United States,USA,2000,19.8147239675252,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,2002,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Luxembourg,LUX,2011,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,United States,USA,1970,1.43630329868199,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Brunei Darussalam,BRN,2009,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Honduras,HND,1982,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Macedonia, FYR",MKD,2000,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa (excluding high income),MNA,1983,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Canada,CAN,2010,15.2151584317938,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Spain,ESP,1974,9.0201808282132,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mauritius,MUS,1988,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pakistan,PAK,1998,0.434064926331234,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Heavily indebted poor countries (HIPC),HPC,1987,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pakistan,PAK,2000,2.93176346232897,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Bangladesh,BGD,1997,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tajikistan,TJK,2014,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Euro area,EMU,1999,35.8880818246566,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Hong Kong SAR, China",HKG,1988,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mauritius,MUS,1971,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific (excluding high income),EAP,1997,0.99295276717194,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Spain,ESP,2014,20.8420470705476,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Saudi Arabia,SAU,2000,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Macedonia, FYR",MKD,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Paraguay,PRY,1984,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Philippines,PHL,1985,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Zimbabwe,ZWE,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Mexico,MEX,1982,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Malaysia,MYS,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Bolivia,BOL,2014,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Early-demographic dividend,EAR,1982,0.568155967356879,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,El Salvador,SLV,2008,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Italy,ITA,1984,3.83386403616202,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Macedonia, FYR",MKD,1994,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Other small states,OSS,1977,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Malaysia,MYS,1984,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Panama,PAN,2007,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Lower middle income,LMC,1991,8.15081780073746,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa (excluding high income),MNA,1995,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,France,FRA,1963,0.505094298721006,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Albania,ALB,1988,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,India,IND,2010,2.68180221683125,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,"Macedonia, FYR",MKD,2001,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Switzerland,CHE,2013,37.8201396973225,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Myanmar,MMR,2008,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa,SSF,2003,3.50959461435976,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,IDA & IBRD total,IBT,2001,5.42938327246401,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Poland,POL,1974,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Syrian Arab Republic,SYR,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tunisia,TUN,1999,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Thailand,THA,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Morocco,MAR,1981,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Least developed countries: UN classification,LDC,1975,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Myanmar,MMR,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Fragile and conflict affected situations,FCS,2012,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sweden,SWE,1990,46.7071733888645,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Botswana,BWA,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,4.11193465728198,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Israel,ISR,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kuwait,KWT,1997,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Tunisia,TUN,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Syrian Arab Republic,SYR,1980,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Cyprus,CYP,1997,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Kosovo,XKX,2000,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,India,IND,1977,2.29661976386867,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Vietnam,VNM,2013,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,New Zealand,NZL,2005,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Spain,ESP,1996,32.4921408588816,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Ukraine,UKR,2013,42.9563358904732,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,LCN,2013,2.15443592810247,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Pre-demographic dividend,PRE,1998,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Portugal,PRT,1981,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific (excluding high income),EAP,2006,1.61812577363373,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Paraguay,PRY,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Netherlands,NLD,1970,0.900680405306182,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,EAS,1986,14.3600686803625,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Haiti,HTI,1976,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Poland,POL,1960,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,France,FRA,1980,23.8045455252071,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Low & middle income,LMY,2011,4.2011574851353,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Syrian Arab Republic,SYR,1992,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,European Union,EUU,1996,32.8064004331014,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Albania,ALB,2006,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Netherlands,NLD,1990,4.86801317783122,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Cambodia,KHM,1996,0,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Germany,DEU,1985,26.6330490241279,185,56,1960,2015
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Slovak Republic,SVK,2003,57.6518427677015,185,56,1960,2015
