Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,1979,1724,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nauru,NRU,2012,6,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1972,117578,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA total,IDA,2014,3699819,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,1987,2083,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ireland,IRL,1988,563,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,2011,3829,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,2001,61707,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,San Marino,SMR,2003,1,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,1980,104,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA blend,IDB,2004,1679270,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tunisia,TUN,1976,26593,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central African Republic,CAF,1993,21686,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,1976,212933,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burundi,BDI,1996,44685,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,2000,4927,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sao Tome and Principe,STP,1985,398,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,1974,40246,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,North America,NAC,1990,47124,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,High income,HIC,2010,77841,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1973,3557,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chad,TCD,1977,47810,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central Europe and the Baltics,CEB,1990,30196,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cambodia,KHM,2004,24150,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA blend,IDB,1996,1816978,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific (excluding high income),EAP,1998,1373026,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chad,TCD,1988,57531,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Thailand,THA,1969,142139,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Benin,BEN,1975,35314,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1979,15307,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Libya,LBY,1995,4032,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,1996,2987,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Vincent and the Grenadines,VCT,1978,204,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Palau,PLW,1992,11,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,2003,62465,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lebanon,LBN,2010,618,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA total,IDA,2002,5026149,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cambodia,KHM,1995,43571,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Switzerland,CHE,1965,2398,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vanuatu,VUT,1988,197,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,2003,17399,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,1972,32248,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1982,14047,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1985,99558,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Swaziland,SWZ,2006,4149,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tonga,TON,1994,56,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Qatar,QAT,1976,255,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,1976,16132,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Rep.",KOR,2007,2226,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,2008,80295,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,France,FRA,1965,19085,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tonga,TON,1997,51,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,West Bank and Gaza,PSE,2014,2982,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Spain,ESP,1985,5362,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Norway,NOR,2000,286,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Panama,PAN,2015,1325,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,2016,4351,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Kitts and Nevis,KNA,2006,13,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kuwait,KWT,1991,881,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1978,24762,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Yemen, Rep.",YEM,1986,76654,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,1992,1900,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uzbekistan,UZB,1999,38709,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Switzerland,CHE,1976,1041,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & Caribbean,LCN,2010,270378,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uzbekistan,UZB,2012,20636,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Palau,PLW,1995,11,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Benin,BEN,2009,38631,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,2011,2257,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,1996,100817,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1991,7481,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,1963,5353,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Russian Federation,RUS,2009,17643,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uruguay,URY,1960,3519,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tunisia,TUN,1967,42057,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1961,29978,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,New Zealand,NZL,2012,375,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,OECD members,OED,1994,279501,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malta,MLT,2003,29,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Palau,PLW,2010,6,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,1970,19564,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,1991,75468,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Asia,SAS,2012,2088089,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,1997,2739,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Heavily indebted poor countries (HIPC),HPC,1999,2951511,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA total,IDA,1992,5485738,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lesotho,LSO,1962,6845,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,1966,60901,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,2014,121087,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Paraguay,PRY,1990,6487,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle income,MIC,2015,4051328,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,2006,54,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,2012,283,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lao PDR,LAO,2016,10313,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Venezuela, RB",VEN,2002,11851,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Finland,FIN,1968,1289,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lower middle income,LMC,1998,6270637,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Yemen, Rep.",YEM,2012,45585,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Switzerland,CHE,2001,418,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,2014,492,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1967,94722,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,North America,NAC,2000,35277,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,2004,93755,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,1967,151882,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vietnam,VNM,1980,116644,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nepal,NPL,1969,131112,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,El Salvador,SLV,1975,22456,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,1989,69302,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific (IDA & IBRD countries),TEA,1990,2289372,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1992,2779,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,France,FRA,2008,3371,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1987,1408121,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,1986,36672,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bangladesh,BGD,2011,149677,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,1986,27,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,2009,2585,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Bahamas, The",BHS,1978,157,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Trinidad and Tobago,TTO,1996,561,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Other small states,OSS,1993,53273,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tonga,TON,2012,48,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Rep.",COG,2010,10250,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Togo,TGO,1966,19903,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Asia,SAS,2013,1983941,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Serbia,SRB,2013,656,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,2002,11069,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Finland,FIN,2009,189,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,2010,8147,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Iran, Islamic Rep.",IRN,1997,56454,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Saudi Arabia,SAU,2015,8269,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1971,3656,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Austria,AUT,2016,291,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA total,IDA,1994,5528009,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,1989,45072,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Japan,JPN,1962,53956,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Japan,JPN,1968,35601,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cuba,CUB,2012,730,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chile,CHL,1968,24833,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Equatorial Guinea,GNQ,2010,3761,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1978,87288,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,1970,237660,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Algeria,DZA,1964,142158,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,1984,744,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Africa,ZAF,1984,79536,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1967,3794,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Rep.",KOR,1987,13763,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,2008,814,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Africa,ZAF,1981,88966,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,1991,194169,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iraq,IRQ,1979,39409,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Iran, Islamic Rep.",IRN,1992,89569,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mali,MLI,2012,88052,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Papua New Guinea,PNG,2013,12764,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Swaziland,SWZ,2009,3839,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Saudi Arabia,SAU,2014,8525,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Kitts and Nevis,KNA,1996,24,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Thailand,THA,2014,9763,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,1993,3745,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,2006,49443,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,2014,1834,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,2005,1052,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,1995,933,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cyprus,CYP,1988,167,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Comoros,COM,1989,2173,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,2010,2387,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brazil,BRA,2003,100331,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bhutan,BTN,1980,3397,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Trinidad and Tobago,TTO,1985,1055,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,World,WLD,2010,7013782,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,San Marino,SMR,1991,3,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Egypt, Arab Rep.",EGY,1960,380653,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Fiji,FJI,1995,504,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belgium,BEL,1989,1225,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,1966,76154,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,1961,5518,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Madagascar,MDG,2001,65101,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,1989,1264,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa,MEA,2001,318127,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uruguay,URY,1967,3225,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1984,68846,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1992,7769,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,1999,246031,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Senegal,SEN,1985,49607,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belgium,BEL,1987,1302,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Angola,AGO,2000,159712,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,193357,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,1978,38,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,1978,611747,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritania,MRT,1977,10562,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,1991,1534,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Comoros,COM,1994,2004,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,2006,3185,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,1983,22323,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,1976,1185,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,1966,1791,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,1981,5171,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Maldives,MDV,1984,1057,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Papua New Guinea,PNG,2000,14201,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Least developed countries: UN classification,LDC,1998,3553715,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cyprus,CYP,2010,46,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Euro area,EMU,1994,26560,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,1981,1626,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,1997,403,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Rwanda,RWA,1980,56081,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,1990,2156,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,1962,94710,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nigeria,NGA,1985,769723,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Panama,PAN,1960,4098,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkmenistan,TKM,2005,7792,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,1970,463028,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,1967,76,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,1975,29872,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,2005,32792,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malawi,MWI,1990,98402,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Dem. Rep.",COD,1997,323697,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1994,3174,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Japan,JPN,1997,6256,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA blend,IDB,2016,1367889,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bangladesh,BGD,1997,373977,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,European Union,EUU,2006,29354,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritius,MUS,1990,505,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Least developed countries: UN classification,LDC,1995,3635945,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Macedonia, FYR",MKD,1998,510,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,1990,105,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latvia,LVA,1987,632,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,2013,695,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Heavily indebted poor countries (HIPC),HPC,2011,2192577,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Sudan,SSD,2014,39337,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific (IDA & IBRD countries),TEA,2007,785386,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bangladesh,BGD,1962,590506,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,2006,17,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Madagascar,MDG,1983,74486,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iraq,IRQ,1982,37271,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Qatar,QAT,2013,196,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tonga,TON,1982,87,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Asia (IDA & IBRD),TSA,2013,1983942,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Venezuela, RB",VEN,1966,29258,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Togo,TGO,1992,22326,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Vincent and the Grenadines,VCT,2003,46,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Russian Federation,RUS,1976,62084,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,1977,109621,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,1976,639980,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Timor-Leste,TLS,2009,2718,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kuwait,KWT,2008,611,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zimbabwe,ZWE,2000,38631,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,1968,4102,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Iran, Islamic Rep.",IRN,2004,33179,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,2009,93561,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,2014,34,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,1964,1975,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,1973,6527,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nepal,NPL,2004,46956,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,1966,7093,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,1994,38938,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Maldives,MDV,1974,1280,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,1984,2592,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,2013,12859,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,2003,77873,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Maldives,MDV,1989,902,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,1970,1854,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (excluding high income),ECA,1992,305287,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Namibia,NAM,1980,4186,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Estonia,EST,2008,81,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,1996,6503,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (excluding high income),ECA,2008,125877,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cuba,CUB,1985,3158,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,2000,4093,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,1972,27922,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ethiopia,ETH,1986,425218,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nigeria,NGA,1991,877041,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latvia,LVA,2000,278,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Fiji,FJI,1991,582,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Armenia,ARM,2009,831,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sao Tome and Principe,STP,2012,262,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,1979,3110,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1997,71567,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,2016,9382,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nepal,NPL,1990,99069,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Senegal,SEN,1995,48942,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1999,5771,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Slovak Republic,SVK,2000,541,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Small states,SST,1991,60380,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritius,MUS,1984,604,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iraq,IRQ,1961,55466,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lebanon,LBN,1981,3806,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Kingdom,GBR,1992,6328,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,1997,1286,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Estonia,EST,2015,44,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Croatia,HRV,2010,236,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malawi,MWI,2004,65148,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Small states,SST,1998,59270,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Fragile and conflict affected situations,FCS,1994,1602106,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1968,18816,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cambodia,KHM,1987,44021,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,1999,1066,239,57,1960,2016
