Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Oman,OMN,1994,92,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Mozambique,MOZ,1996,2.09999990463257,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,France,FRA,1991,87.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Venezuela, RB",VEN,1999,63.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Namibia,NAM,2012,56,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Gambia, The",GMB,1992,10.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,France,FRA,2004,92.1999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Senegal,SEN,2015,18.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Belarus,BLR,2003,97.1999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,French Polynesia,PYF,1998,74.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Romania,ROU,2006,67,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cameroon,CMR,1991,6.69999980926514,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Swaziland,SWZ,1999,68.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Latvia,LVA,2000,86.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Solomon Islands,SLB,1991,27.6000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Bhutan,BTN,2013,16.2999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Post-demographic dividend,PST,1994,84.9145834200497,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Egypt, Arab Rep.",EGY,2004,49.2999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Europe & Central Asia (excluding high income),ECA,1994,78.0685592069345,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Estonia,EST,2016,93.1999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Bhutan,BTN,1999,14.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,OECD members,OED,1994,81.494743632578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Afghanistan,AFG,2008,18.3999996185303,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Uruguay,URY,2001,75.8000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Korea, Dem. People’s Rep.",PRK,2017,57.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,South Asia (IDA & IBRD),TSA,2012,19.6851102041302,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Samoa,WSM,2003,51.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Nicaragua,NIC,1995,56.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Latin America & Caribbean,LCN,2004,61.1275342382508,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,IDA & IBRD total,IBT,2011,46.7153722322272,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,West Bank and Gaza,PSE,2003,54.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Nepal,NPL,2010,9.30000019073486,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Bahrain,BHR,1993,98.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Estonia,EST,1997,95,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Korea, Dem. People’s Rep.",PRK,1991,56.2999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Niger,NER,2006,4.40000009536743,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Syrian Arab Republic,SYR,2001,46.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Korea, Rep.",KOR,2015,76.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cabo Verde,CPV,1993,24.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Armenia,ARM,2015,57.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Benin,BEN,2005,3.79999995231628,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Virgin Islands (U.S.),VIR,2003,71.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Singapore,SGP,2011,89.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Panama,PAN,1991,83.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Indonesia,IDN,2017,38.7000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Haiti,HTI,2014,8.19999980926514,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Comoros,COM,2001,28.6000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,West Bank and Gaza,PSE,2012,63.2000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Tajikistan,TJK,2009,58.7000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Pakistan,PAK,2007,24.6000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Chile,CHL,2010,74,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Tajikistan,TJK,2006,56.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,2006,50.6430034854776,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Paraguay,PRY,2004,42.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Sub-Saharan Africa (excluding high income),SSA,1998,20.8310135084475,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Barbados,BRB,2014,88.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,30.2611104697328,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Small states,SST,2002,64.4343751885116,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Papua New Guinea,PNG,2008,40.2000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Oman,OMN,1999,89.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Colombia,COL,1995,52.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Burkina Faso,BFA,2015,4.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Afghanistan,AFG,2012,23.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Uganda,UGA,2011,12.6999998092651,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Greece,GRC,1996,56.2999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,1993,42.9082719290309,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,United Arab Emirates,ARE,1993,98.6999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Angola,AGO,1992,28.2000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Mexico,MEX,1992,59.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Philippines,PHL,2001,48.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Hong Kong SAR, China",HKG,2005,93.3000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Senegal,SEN,1998,14.1999998092651,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Turkmenistan,TKM,2013,63.2999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Fiji,FJI,1998,54.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,India,IND,2009,13.6999998092651,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Peru,PER,2014,39.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Ghana,GHA,2002,10.6000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Nepal,NPL,2012,10,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Switzerland,CHE,1999,84.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cabo Verde,CPV,1995,30.8999996185303,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Guyana,GUY,2015,68.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Rwanda,RWA,2008,9.69999980926514,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,2016,56.5158650265788,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Nigeria,NGA,2005,53.7000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Georgia,GEO,2002,36,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,North America,NAC,2007,91.8065234762625,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Somalia,SOM,2012,47.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Europe & Central Asia,ECS,1992,81.1035318668344,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Costa Rica,CRI,2010,79.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Iraq,IRQ,1991,39,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Post-demographic dividend,PST,2017,89.5446717178974,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Turkmenistan,TKM,2015,61.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cote d'Ivoire,CIV,2014,10.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,IDA total,IDA,2014,29.5835937216935,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Early-demographic dividend,EAR,1995,22.0339315081647,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Lao PDR,LAO,2003,6.69999980926514,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Morocco,MAR,2010,35.2000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Slovenia,SVN,2013,86.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Moldova,MDA,2008,70.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Philippines,PHL,2006,50.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Bahamas, The",BHS,2004,84.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,South Africa,ZAF,2007,80.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Caribbean small states,CSS,2007,71.6176219980572,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Heavily indebted poor countries (HIPC),HPC,2015,21.7411560267089,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,European Union,EUU,1999,84.8451438217468,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Post-demographic dividend,PST,2000,86.2998373150287,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Upper middle income,UMC,2007,59.0589532681063,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Equatorial Guinea,GNQ,2010,77,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Pakistan,PAK,1993,25.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Indonesia,IDN,2009,36.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Portugal,PRT,2012,82.3000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Timor-Leste,TLS,2017,31,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Timor-Leste,TLS,2000,17,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cyprus,CYP,2008,87.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Low & middle income,LMY,2005,40.6994483518985,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Suriname,SUR,2008,0.699999988079071,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Arab World,ARB,2015,61.1445398325663,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Angola,AGO,1995,21.6000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cameroon,CMR,1997,8.39999961853027,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cameroon,CMR,2005,9.89999961853027,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Serbia,SRB,2007,76.8000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Tunisia,TUN,2008,77.1999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Middle East & North Africa (excluding high income),MNA,1991,43.1479747270747,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Poland,POL,2009,79.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Egypt, Arab Rep.",EGY,1992,48.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Pakistan,PAK,1997,33.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Malaysia,MYS,2009,78.3000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Nicaragua,NIC,1997,57.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Australia,AUS,2008,86.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cyprus,CYP,1999,82.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Israel,ISR,2006,92.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Middle East & North Africa,MEA,1998,56.9365733757275,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Tonga,TON,1997,38.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Mozambique,MOZ,2013,5.80000019073486,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Congo, Rep.",COG,2002,8.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cyprus,CYP,2016,89.6999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Serbia,SRB,1998,72.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cuba,CUB,2016,79.3000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Burundi,BDI,1999,2.29999995231628,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Zambia,ZMB,1997,8.69999980926514,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Tunisia,TUN,1995,64.6999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Sudan,SDN,2005,45.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Czech Republic,CZE,1998,91,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Zimbabwe,ZWE,1991,17.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Samoa,WSM,1996,50.7000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Uganda,UGA,2015,14.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,IBRD only,IBD,2011,52.8954233728009,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Korea, Rep.",KOR,2012,71.6999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,South Asia (IDA & IBRD),TSA,1999,9.88346506903819,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,OECD members,OED,2000,83.9025730995301,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Jamaica,JAM,2012,67.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Mexico,MEX,2010,65.6999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Bangladesh,BGD,1992,8.19999980926514,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Euro area,EMU,1992,84.6498324333977,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Brunei Darussalam,BRN,2006,90.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Slovenia,SVN,1997,83.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Lebanon,LBN,1998,84.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Australia,AUS,2013,87.6999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Russian Federation,RUS,2016,93.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Nigeria,NGA,2016,60.2999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Norway,NOR,1992,91.3000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Jamaica,JAM,2015,67.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Solomon Islands,SLB,2004,22.3999996185303,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Suriname,SUR,2009,0.899999976158142,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Guam,GUM,2006,49.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Liberia,LBR,2013,9.69999980926514,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Myanmar,MMR,2004,10.1000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Cabo Verde,CPV,2010,51.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Middle East & North Africa,MEA,2007,57.5846540727212,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Panama,PAN,2012,71.3000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Sub-Saharan Africa,SSF,1994,20.2460267363161,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,North America,NAC,1993,90.9665012119007,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Israel,ISR,1999,93.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Venezuela, RB",VEN,2017,57.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Uruguay,URY,2012,75.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Ireland,IRL,2002,92.3000030517578,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Sweden,SWE,2004,94.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Qatar,QAT,2010,99.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Australia,AUS,1992,84.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Netherlands,NLD,2007,89.9000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Mozambique,MOZ,1992,1.70000004768372,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Ethiopia,ETH,2000,5.40000009536743,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Angola,AGO,1996,21.7999992370605,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Spain,ESP,1994,76.1999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,South Africa,ZAF,2013,87.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Yemen, Rep.",YEM,2002,37.0999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,"Congo, Rep.",COG,1994,8.80000019073486,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Fiji,FJI,1996,55.2000007629395,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Niger,NER,2008,4.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Kuwait,KWT,1993,99,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Senegal,SEN,1993,13.6000003814697,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Madagascar,MDG,2013,7.80000019073486,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Chad,TCD,2007,1.29999995231628,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,IBRD only,IBD,2009,51.1029075412688,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Ireland,IRL,2008,92.4000015258789,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Latvia,LVA,2008,92.5,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Philippines,PHL,1992,49.5999984741211,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Post-demographic dividend,PST,1996,85.3570588738866,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Argentina,ARG,2017,80.6999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Jordan,JOR,2003,94.1999969482422,232,27,1991,2017
"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,Samoa,WSM,1993,50.4000015258789,232,27,1991,2017
