Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Tunisia,TUN,1988,2.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Azerbaijan,AZE,2001,6.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Cameroon,CMR,2011,25.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Uganda,UGA,2006,24.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Bangladesh,BGD,2007,32.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Bangladesh,BGD,1997,35.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Dominican Republic,DOM,1999,20.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nicaragua,NIC,1998,27,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Tanzania,TZA,1996,26.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nigeria,NGA,1999,21.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,South Africa,ZAF,1998,16,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Senegal,SEN,2011,18.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Pakistan,PAK,2013,7.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Indonesia,IDN,2007,8.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Paraguay,PRY,2008,11.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Yemen, Rep.",YEM,1997,15.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Peru,PER,2012,13.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Dominican Republic,DOM,2002,23.3,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Dominican Republic,DOM,2013,20.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Tanzania,TZA,2010,22.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,El Salvador,SLV,1985,26.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Kenya,KEN,2009,17.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Jamaica,JAM,1997,26.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Bangladesh,BGD,2011,30.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Gabon,GAB,2000,32.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Ghana,GHA,1988,23,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Mauritania,MRT,2001,15.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Benin,BEN,1996,26,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Maldives,MDV,2005,6.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Malawi,MWI,2012,35.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Sierra Leone,SLE,2013,27.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Senegal,SEN,1997,22.3,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Sudan,SDN,1990,10.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Brazil,BRA,1996,18,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Tanzania,TZA,1999,24.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Mozambique,MOZ,1997,40,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Egypt, Arab Rep.",EGY,1995,10.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Guatemala,GTM,2015,20.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Peru,PER,2008,13.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Dominican Republic,DOM,2007,20.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Cote d'Ivoire,CIV,1994,35,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Congo, Dem. Rep.",COD,2014,27.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Zimbabwe,ZWE,1999,20.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Paraguay,PRY,2004,13.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Morocco,MAR,1987,7.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Croatia,HRV,1999,3.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Tanzania,TZA,2008,12.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Burkina Faso,BFA,2003,23.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Colombia,COL,2005,20.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Chad,TCD,2004,36.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Moldova,MDA,1997,8.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Haiti,HTI,1995,14.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Timor-Leste,TLS,2010,7.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Moldova,MDA,2005,6.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Jordan,JOR,1990,7.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Albania,ALB,2009,2.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Liberia,LBR,1986,45.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Rwanda,RWA,2005,4.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Guatemala,GTM,1999,21.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Burkina Faso,BFA,2014,26.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Yemen, Rep.",YEM,2013,10.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Croatia,HRV,2002,5.3,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Azerbaijan,AZE,2006,6.3,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Uganda,UGA,2001,31.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Chad,TCD,1997,38.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Egypt, Arab Rep.",EGY,2014,10.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Benin,BEN,2006,21.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nicaragua,NIC,2007,25.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Croatia,HRV,2000,3.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Lesotho,LSO,2014,19.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Ecuador,ECU,2004,19.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Jordan,JOR,2002,4.3,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Egypt, Arab Rep.",EGY,2005,9.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Zambia,ZMB,1992,33.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nepal,NPL,2006,18.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Egypt, Arab Rep.",EGY,2003,8.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Benin,BEN,2012,16.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Uganda,UGA,1989,37.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Romania,ROU,1999,6.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Lesotho,LSO,2004,20.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nigeria,NGA,2010,25.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nigeria,NGA,1986,10.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Guatemala,GTM,2002,19.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Angola,AGO,2007,28.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Bolivia,BOL,1989,17.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nepal,NPL,1996,23.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Mali,MLI,2001,40.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Togo,TGO,1988,26.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Mali,MLI,1987,50.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Croatia,HRV,2007,4.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Madagascar,MDG,2016,38.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Bolivia,BOL,1998,13.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Bolivia,BOL,2008,17.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Madagascar,MDG,2013,35.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Colombia,COL,1995,17.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Ghana,GHA,1993,21.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,South Asia (IDA & IBRD),TSA,1993,23.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Honduras,HND,2006,21.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Peru,PER,1992,11.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Maldives,MDV,2009,2.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Indonesia,IDN,1991,12.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Tanzania,TZA,2012,13.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Vietnam,VNM,2002,3.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nepal,NPL,2011,16.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Philippines,PHL,2013,10.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Burkina Faso,BFA,1993,31.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Brazil,BRA,1991,14.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Guinea,GIN,2012,34.3,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Peru,PER,2000,13,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nigeria,NGA,2003,25.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Cote d'Ivoire,CIV,2005,18.2,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Peru,PER,2011,12.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,South Asia,SAS,2006,16.0607697849525,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Madagascar,MDG,2011,37.1,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Egypt, Arab Rep.",EGY,1988,9.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Sao Tome and Principe,STP,2009,22.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nigeria,NGA,2008,22.9,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Kazakhstan,KAZ,1999,6.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Croatia,HRV,2003,5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Albania,ALB,2002,6.4,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Mali,MLI,1996,41.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Nigeria,NGA,1990,28.3,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Peru,PER,1986,12.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Croatia,HRV,2001,5.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Burundi,BDI,2012,11.6,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Guatemala,GTM,2009,21.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Namibia,NAM,1992,21.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Kenya,KEN,2003,23,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Vietnam,VNM,1997,5.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Sri Lanka,LKA,1987,5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,"Congo, Dem. Rep.",COD,2007,23.8,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Colombia,COL,2010,19.5,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Dominican Republic,DOM,1996,22.7,94,32,1985,2016
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,Philippines,PHL,2003,8,94,32,1985,2016
